Subject 1,Subject 2,Domain 1,Domain 2,Ontology 1,Ontology 2,Similarity Score,Cluster
ProbabilisticModelClass,RegressionAnalysis,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996302,1
ProbabilisticModelClass,RegressionModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilisticModelClass,RegressionModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilisticModelClass,Step,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.9998083,1
ProbabilisticModelClass,structured_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998083,1
ProbabilisticModelClass,StructuredAnnotation,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998083,1
ProbabilisticModelClass,UnivariateFWAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99962735,1
ProbabilisticModelClass,upper_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.99962735,1
ProbabilisticModelClass,ValuePartition,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99962735,1
ProbabilisticModelClass,Variable,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.99962735,1
ProbabilisticModelClass,vector_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9999087,1
ProbabilisticModelClass,Version,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.9999087,1
ProbabilisticModelClass,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ProbabilisticModelClass,VisibleLightWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ProbabilisticModelClass,Wave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ProbabilisticModelClass,Workflow,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
ProbabilisticModelClass,WorkflowEntity,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
ProbabilisticModelClass,X-rayWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ClusteringTask,KhaosTeam,Machine Learning,Machine Learning,DMOP.owl,optimization-component.owl,0.99958146,1
ClusteringTask,DecisionBoundary,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringTask,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringTask,DM-Algorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringTask,DM-Data,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringTask,DM-Hypothesis,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringTask,DM-Operator,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringTask,DM-Task,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ClusteringTask,ELTL,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9998666,1
ClusteringTask,FormalExpression,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringTask,IO-Class,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
ClusteringTask,IO-Object,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
ClusteringTask,Kmeans,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999958,1
ClusteringTask,List,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999335,1
ClusteringTask,LogisticRegression,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999335,1
ClusteringTask,ParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringTask,StructuredType,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998083,1
ClusteringTask,SupportVectorMachines,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996197,1
ClusteringTask,Tree,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958986,1
ClusteringTask,Activity,Machine Learning,Computational,DMOP.owl,dockeronto.owl,0.9996912,1
ClusteringTask,BaselineClassifier,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ClusteringTask,BaselineRegressor,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ClusteringTask,BinData,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998595,1
ClusteringTask,BottomKRule,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ClusteringTask,bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998595,1
ClusteringTask,buffer,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_wf_V4.0.owl,0.9998595,1
ClusteringTask,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
ClusteringTask,ClassBasedModelParameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ClusteringTask,ClassificationModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ClusteringTask,ClassificationModelEvalFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ClusteringTask,ClassificationModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ClusteringTask,ClassificationPredictingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ClusteringTask,ClassificationRuleInductionAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
ClusteringTask,ClassificationTestingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
ClusteringTask,Collection,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99958146,1
ClusteringTask,FeatureValue,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringTask,FeedforwardNNAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringTask,Filter,Machine Learning,Microscopy,DMOP.owl,ome.owl,0.9996302,1
ClusteringTask,Instrument,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999187,1
ClusteringTask,KernelFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
ClusteringTask,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
ClusteringTask,LinearConstraint,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
ClusteringTask,LogicalStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
ClusteringTask,LongitudinalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9997755,1
ClusteringTask,lower_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9997755,1
ClusteringTask,MachineLearning,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
ClusteringTask,MachineLearningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
ClusteringTask,MechanicalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.99979365,1
ClusteringTask,ModelApplicationTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ClusteringTask,ModelCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ClusteringTask,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ClusteringTask,ModelEvaluationFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
ClusteringTask,OBI:role,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
ClusteringTask,Parameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999822,1
ClusteringTask,Parts,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.999822,1
ClusteringTask,PathBasedSearch,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringTask,PatternProcessingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringTask,PatternPruningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringTask,PatternSetProcessingTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringTask,PatternStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
ClusteringTask,PerformanceMeasure,Machine Learning,Machine Learning,DMOP.owl,mexperf.owl,0.999922,1
ClusteringTask,real_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
ClusteringTask,RegressionAnalysis,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996302,1
ClusteringTask,RegressionModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringTask,RegressionModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ClusteringTask,Step,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.9998083,1
ClusteringTask,structured_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998083,1
ClusteringTask,StructuredAnnotation,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998083,1
ClusteringTask,UnivariateFWAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99962735,1
ClusteringTask,upper_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.99962735,1
ClusteringTask,ValuePartition,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99962735,1
ClusteringTask,Variable,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.99962735,1
ClusteringTask,vector_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9999087,1
ClusteringTask,Version,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.9999087,1
ClusteringTask,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ClusteringTask,VisibleLightWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ClusteringTask,Wave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ClusteringTask,Workflow,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
ClusteringTask,WorkflowEntity,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
ClusteringTask,X-rayWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
DependencyModelingTask,KhaosTeam,Machine Learning,Machine Learning,DMOP.owl,optimization-component.owl,0.99958146,1
DependencyModelingTask,DecisionBoundary,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelingTask,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelingTask,DM-Algorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelingTask,DM-Data,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelingTask,DM-Hypothesis,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelingTask,DM-Operator,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelingTask,DM-Task,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
DependencyModelingTask,ELTL,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9998666,1
DependencyModelingTask,FormalExpression,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelingTask,IO-Class,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
DependencyModelingTask,IO-Object,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
DependencyModelingTask,Kmeans,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999958,1
DependencyModelingTask,List,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999335,1
DependencyModelingTask,LogisticRegression,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999335,1
DependencyModelingTask,ParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelingTask,StructuredType,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998083,1
DependencyModelingTask,SupportVectorMachines,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996197,1
DependencyModelingTask,Tree,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958986,1
DependencyModelingTask,Activity,Machine Learning,Computational,DMOP.owl,dockeronto.owl,0.9996912,1
DependencyModelingTask,BaselineClassifier,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
DependencyModelingTask,BaselineRegressor,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
DependencyModelingTask,BinData,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998595,1
DependencyModelingTask,BottomKRule,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
DependencyModelingTask,bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998595,1
DependencyModelingTask,buffer,Machine Learning,Experimental workflow,DMOP.owl,SmartProtocols_wf_V4.0.owl,0.9998595,1
DependencyModelingTask,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998595,1
DependencyModelingTask,ClassBasedModelParameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
DependencyModelingTask,ClassificationModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
DependencyModelingTask,ClassificationModelEvalFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
DependencyModelingTask,ClassificationModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
DependencyModelingTask,ClassificationPredictingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
DependencyModelingTask,ClassificationRuleInductionAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99958146,1
DependencyModelingTask,ClassificationTestingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.99958146,1
DependencyModelingTask,Collection,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99958146,1
DependencyModelingTask,FeatureValue,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelingTask,FeedforwardNNAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelingTask,Filter,Machine Learning,Microscopy,DMOP.owl,ome.owl,0.9996302,1
DependencyModelingTask,Instrument,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999187,1
DependencyModelingTask,KernelFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
DependencyModelingTask,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999187,1
DependencyModelingTask,LinearConstraint,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
DependencyModelingTask,LogicalStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9997755,1
DependencyModelingTask,LongitudinalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9997755,1
DependencyModelingTask,lower_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9997755,1
DependencyModelingTask,MachineLearning,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
DependencyModelingTask,MachineLearningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,bigowl.owl,0.9997755,1
DependencyModelingTask,MechanicalWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.99979365,1
DependencyModelingTask,ModelApplicationTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
DependencyModelingTask,ModelCharacteristic,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
DependencyModelingTask,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
DependencyModelingTask,ModelEvaluationFunction,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99979365,1
DependencyModelingTask,OBI:role,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
DependencyModelingTask,Parameter,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999822,1
DependencyModelingTask,Parts,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.999822,1
DependencyModelingTask,PathBasedSearch,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelingTask,PatternProcessingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelingTask,PatternPruningAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelingTask,PatternSetProcessingTask,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelingTask,PatternStructure,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.999922,1
DependencyModelingTask,PerformanceMeasure,Machine Learning,Machine Learning,DMOP.owl,mexperf.owl,0.999922,1
DependencyModelingTask,real_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9996302,1
DependencyModelingTask,RegressionAnalysis,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9996302,1
DependencyModelingTask,RegressionModel,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelingTask,RegressionModelingAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
DependencyModelingTask,Step,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.9998083,1
DependencyModelingTask,structured_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9998083,1
DependencyModelingTask,StructuredAnnotation,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9998083,1
DependencyModelingTask,UnivariateFWAlgorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.99962735,1
DependencyModelingTask,upper_bound,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.99962735,1
DependencyModelingTask,ValuePartition,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.99962735,1
DependencyModelingTask,Variable,Machine Learning,Computational,DMOP.owl,reproduce-me.owl,0.99962735,1
DependencyModelingTask,vector_datatype,Machine Learning,Machine Learning,DMOP.owl,expose.owl,0.9999087,1
DependencyModelingTask,Version,Machine Learning,Machine Learning,DMOP.owl,mexcore.owl,0.9999087,1
DependencyModelingTask,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
DependencyModelingTask,VisibleLightWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
DependencyModelingTask,Wave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
DependencyModelingTask,Workflow,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
DependencyModelingTask,WorkflowEntity,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999087,1
DependencyModelingTask,X-rayWave,Machine Learning,Microscopy,DMOP.owl,omeroriken.owl,0.9999087,1
ProbabilityEstimationTask,KhaosTeam,Machine Learning,Machine Learning,DMOP.owl,optimization-component.owl,0.99958146,1
ProbabilityEstimationTask,DecisionBoundary,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilityEstimationTask,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilityEstimationTask,DM-Algorithm,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilityEstimationTask,DM-Data,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilityEstimationTask,DM-Hypothesis,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilityEstimationTask,DM-Operator,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilityEstimationTask,DM-Task,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9998666,1
ProbabilityEstimationTask,ELTL,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9998666,1
ProbabilityEstimationTask,FormalExpression,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9996302,1
ProbabilityEstimationTask,IO-Class,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
ProbabilityEstimationTask,IO-Object,Machine Learning,Machine Learning,DMOP.owl,DMOP.owl,0.9999958,1
ProbabilityEstimationTask,Kmeans,Machine Learning,Machine Learning,DMOP.owl,mexalgo.owl,0.9999958,1
