Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
N3dc6212029514708a438c51def549727,,,type,Restriction,,,Machine Learning,OntoDM.owl
N6687f1757ce346abbcf01d6c4cf833ae,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_818411,GC DAG based HC algorithm for single path and mandatory leaf node prediction,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_067028,multi-target binary classification model,,disjointWith,OntoDM_481568,multi-target multi-class classification model,,Machine Learning,OntoDM.owl
N5f7d3056b53b4ea68af7af5fe8c60fe1,,,type,Restriction,,,Machine Learning,OntoDM.owl
bearer_of,bearer_of,,OBI_0000283,obi.owl,,,Machine Learning,OntoDM.owl
Nfcac94ecd3184ea0b26e48b77cb91d59,,,type,Restriction,,,Machine Learning,OntoDM.owl
Nc2fce62183194743a2802f30d1ef4f81,,,first,OntoDM_000050,ensemble of generalizations,,Machine Learning,OntoDM.owl
N93a37311c077423bad145d0ed19344bf,,,type,Restriction,,,Machine Learning,OntoDM.owl
N0459832ee05d45ddbadedc3631afc3c4,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N621dcbef77ba47f9a1d29556a904681c,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
agent_in,,,subPropertyOf,participates_in,,,Machine Learning,OntoDM.owl
N1acbed508bf5466b9dc52b8823e7a011,,,unionOf,N32b7fe3baaa741b98998bbf518a2f44c,,,Machine Learning,OntoDM.owl
OntoDM_947353,descriptive specification,,label,descriptive specification,,,Machine Learning,OntoDM.owl
N48c10941d58c4389914a947cd8e06b16,,,someValuesFrom,OntoDM_000306,probability distribution estimation algorithm execution,,Machine Learning,OntoDM.owl
preceded_by,,,range,Occurrent,,,Machine Learning,OntoDM.owl
Ne3f9b817df5f4a2b909457a6efe4b7e2,,,someValuesFrom,OntoDM_099826,predictive models ensemble specification,,Machine Learning,OntoDM.owl
Nf50abedef253407fb93636df36c2b739,,,type,Restriction,,,Machine Learning,OntoDM.owl
Ncc988dc2bda54e9b8870f6b1df29d960,,,type,Restriction,,,Machine Learning,OntoDM.owl
OBI_0000260,plan,,OBI_0000283,obi.owl,,,Machine Learning,OntoDM.owl
Nf04995b523224dbca492a39ab6e9d231,,,onProperty,OBI_0000312,is_specified_output_of,,Machine Learning,OntoDM.owl
N37fca72d93be498eb55db816a7ad1e7c,,,type,Restriction,,,Machine Learning,OntoDM.owl
N405b69b3394f4988ac126eb99513e1e2,,,onProperty,OBI_0000300,is_realized_by,Relation between a realizable and a process. Reciprocal relation of realizes [GOC:cjm],Machine Learning,OntoDM.owl
OntoDM_285570,workflow execution,,subClassOf,OBI_0000069,,,Machine Learning,OntoDM.owl
Nd2f76e421a6b470997b75683013dd565,,,first,OntoDM_000179,pattern set ensemble,,Machine Learning,OntoDM.owl
OntoDM_311225,DAG based HC algorithm,,type,Class,,,Machine Learning,OntoDM.owl
N1498010689604c50aff21366b6fc18ac,,,someValuesFrom,Nf3f8afc132c742b2a31b33733f0c12b7,,,Machine Learning,OntoDM.owl
OntoDM_000235,predictive modelling task,"In the task of predictive modeling, we are given a dataset that consists of examples of the form (d,o), where d is of type Td and each o is of type To. To learn a predictive model means to find a mapping from description to output m::Td--->To that fits data closly.",subClassOf,Na9a02403c0c147c2bf820acda699cb43,,,Machine Learning,OntoDM.owl
OntoDM_516954,output sequence,,IAO_0000115,output sequence specification is an output structured datatype specification that denotes a sequence datatype on the output part of the data.,,,Machine Learning,OntoDM.owl
OntoDM_730046,LCN tree based HC algorithm for multiple path and non-mandatory leaf node prediction,,label,LCN tree based HC algorithm for multiple path and non-mandatory leaf node prediction,,,Machine Learning,OntoDM.owl
OntoDM_000075,,,type,Class,,,Machine Learning,OntoDM.owl
N16454de24a844faeaa83822bcaf63245,,,someValuesFrom,OntoDM_895197,output set of discrete,,Machine Learning,OntoDM.owl
Nd0c87e92cd2e46db86f8e8ec0892e545,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_372936,labeled dataset,,subClassOf,OntoDM_000031,dataset specification,,Machine Learning,OntoDM.owl
N0c74f4b03a184c0da32d38aa6b193929,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_757135,information processing objective,,subClassOf,IAO_0000005,,,Machine Learning,OntoDM.owl
N0ca92d77fb6d43f2a807cd3d324d3e8f,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N15fe6f0205fa474fb9c4b879fb44da56,,,onProperty,OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",Machine Learning,OntoDM.owl
OntoDM_000036,predictive model,"A predictive model M for types Td and Tc is a function that takes an object of type Td and returns and object of type Tc, i.e. has the signature m::Td-->Tc.",type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000228,predictive model specification,,disjointWith,OntoDM_000285,probability distribution specification,,Machine Learning,OntoDM.owl
N42e971815a46418bb6957a5ced186de1,,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_086891,LCL DAG based HC algorithm for single path and mandatory leaf node prediction,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_155699,binary classification algorithm,,subClassOf,N236bafd23ace44a999c0a661726906d8,,,Machine Learning,OntoDM.owl
Na3aa57f6b37c4532a7fccf1d9872b57a,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_000069,optimization evaluation constraint,,disjointWith,OntoDM_000237,soft evaluation constraint,,Machine Learning,OntoDM.owl
OntoDM_849533,labeled dataset with primitive output,,label,labeled dataset with primitive output,,,Machine Learning,OntoDM.owl
OntoDM_860244,dataset quality,,label,dataset quality,,,Machine Learning,OntoDM.owl
OntoDM_000197,data creation query,,subClassOf,OntoDM_000099,query specification,,Machine Learning,OntoDM.owl
Nf528eb3c8db74d1dab781adf89f62312,,,rest,N08c3aad94d7040909eadd96b68cdd4a6,,,Machine Learning,OntoDM.owl
OntoDM_727807,multi-target binary classification dataset,,label,multi-target binary classification dataset,,,Machine Learning,OntoDM.owl
OntoDM_000175,predictive modelling algorithm execution,,type,Class,,,Machine Learning,OntoDM.owl
Na9a02403c0c147c2bf820acda699cb43,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_609184,binary classification dataset,,label,binary classification dataset,,,Machine Learning,OntoDM.owl
OntoDM_506961,multi-target regression task,,label,multi-target regression task,,,Machine Learning,OntoDM.owl
participates_in,,,type,ObjectProperty,,,Machine Learning,OntoDM.owl
N935be384ce1848afaa6e84b8eea74a2a,,,type,Restriction,,,Machine Learning,OntoDM.owl
N31903bc19e004755bfa19d975ed304ce,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_714659,,,subClassOf,Nff6f377d907743ce85dc6e35dad125d7,,,Machine Learning,OntoDM.owl
OntoDM_815320,multi-target multi-class classification task,,IAO_0000115,Multi-target multi-class classification task is a multi-target classification task where the objective is to predict a set of discrete features (represented with a output tuple of discrete ) from a set of features (represented by a descriptive tuple of primitives datatype).,,,Machine Learning,OntoDM.owl
N186227eaf34246a0aeea34a649a49a79,,,first,OntoDM_000076,single generalization,,Machine Learning,OntoDM.owl
OntoDM_542264,tree based HC task,,subClassOf,OntoDM_931732,hirearchical classification task,,Machine Learning,OntoDM.owl
OBI_0000316,has_role,,range,Role,,,Machine Learning,OntoDM.owl
N7d19978d6b6e485fbec3b310bb3819cb,,,type,Restriction,,,Machine Learning,OntoDM.owl
N4eae93c4b119446ab83eb5295580d3f9,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_512674,LCN tree based HC algorithm for single path prediction,,subClassOf,OntoDM_464319,LCN tree based HC algorithm,,Machine Learning,OntoDM.owl
OntoDM_000265,probability_distribution_estimation_algorithm_implementation,,subClassOf,Nbaed939aac6b458d8e16b86238509999,,,Machine Learning,OntoDM.owl
OntoDM_000243,example weight,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_330210,specification entity,,type,Class,,,Machine Learning,OntoDM.owl
N770ac5189b8a42c0abd05cda3c53a903,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_726490,mapping specification,Mapping specification is a information content entity that denotes a part of a data example on which a concrete datatype applies to.,subClassOf,OntoDM_330210,specification entity,,Machine Learning,OntoDM.owl
OntoDM_000041,bootstrap sampling process,,subClassOf,N0b8b04394af64ad2a808f1989407da9e,,,Machine Learning,OntoDM.owl
OntoDM_000311,has_URL,,type,DatatypeProperty,,,Machine Learning,OntoDM.owl
N916b840a64b14ae88273a94a48be1974,,,someValuesFrom,OntoDM_620805,DAG based HC task with single label paths and full depth labeling,,Machine Learning,OntoDM.owl
OntoDM_982352,data mining workflow execution,,subClassOf,OntoDM_285570,workflow execution,,Machine Learning,OntoDM.owl
N185058e88e45450783a8abb2bd59110f,,,onProperty,OBI_0000312,is_specified_output_of,,Machine Learning,OntoDM.owl
OntoDM_464484,probability distribution estimation ensemble algorithm,,subClassOf,OntoDM_530819,ensemble algorithm,,Machine Learning,OntoDM.owl
OntoDM_464319,LCN tree based HC algorithm,,label,LCN tree based HC algorithm,,,Machine Learning,OntoDM.owl
N44632f326dec44c0a54727dbeabbd74d,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000027,output data specification,,label,output data specification,,,Machine Learning,OntoDM.owl
N270e7d0cf63549388f8d841d41d7068c,,,type,Restriction,,,Machine Learning,OntoDM.owl
OBI_0000304,is_manufactured_by,,subPropertyOf,topObjectProperty,,,Machine Learning,OntoDM.owl
part_of,,,type,ObjectProperty,,,Machine Learning,OntoDM.owl
OntoDM_000038,data mining algorithm,,subClassOf,IAO_0000064,,,Machine Learning,OntoDM.owl
N6bcced3eb52245e8bfadea1116204247,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000140,dataset representation,,type,Class,,,Machine Learning,OntoDM.owl
Nb7f34b6006504eefb1e45b27fe332a10,,,onClass,OntoDM_000144,DM-dataset,,Machine Learning,OntoDM.owl
OntoDM_000253,probability distribution estimation algorithm,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_718392,DAG based HC task with multiple label paths and partial depth labeling,,label,DAG based HC task with multiple label paths and partial depth labeling,,,Machine Learning,OntoDM.owl
Nf29a2a861d994df4a168b81ca8eb27d5,,,onProperty,OBI_0000312,is_specified_output_of,,Machine Learning,OntoDM.owl
N54fc9c875adf41a3b47d2cc91b6a35a6,,,type,Restriction,,,Machine Learning,OntoDM.owl
Nf7f20faa28c1437cbf7bec8da951a01e,,,type,Restriction,,,Machine Learning,OntoDM.owl
N39f7941041e147339168ea00a1ba772c,,,onProperty,OBI_0000312,is_specified_output_of,,Machine Learning,OntoDM.owl
Nb179714e61ac4a9485aaf53bd212f6d1,,,someValuesFrom,OntoDM_000287,pattern discovery algorithm execution,,Machine Learning,OntoDM.owl
OntoDM_071450,LCL DAG based HC algorithm,,subClassOf,OntoDM_942737,LC DAG based HC algorithm,,Machine Learning,OntoDM.owl
Necfbf48dae754e46b1ea04b4a78228b8,,,rest,nil,,,Machine Learning,OntoDM.owl
OntoDM_278835,output sequence of discrete,,label,output sequence of discrete,,,Machine Learning,OntoDM.owl
N1ffbf38cc6fc4491a8e6828183e3d943,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_349672,separate test set evaluation algorithm,,subClassOf,OntoDM_730934,evaluation algorithm,,Machine Learning,OntoDM.owl
N33ab3f5c1c0847f2b9f1f373f773f971,,,onProperty,preceded_by,,,Machine Learning,OntoDM.owl
OntoDM_510504,multi-label classification task,,disjointWith,OntoDM_931732,hirearchical classification task,,Machine Learning,OntoDM.owl
OntoDM_516954,output sequence,,subClassOf,Nf8a2a2b1e4474d899379d46e14cbc107,,,Machine Learning,OntoDM.owl
Nb608597ebc8540069bb4d8bb3aa34a7d,,,type,Restriction,,,Machine Learning,OntoDM.owl
IAO_0000136,is_about,,label,is_about,,,Machine Learning,OntoDM.owl
OntoDM_000021,complex constraint,,subClassOf,Nb019125ada5242dfb82aabbefd92cfdf,,,Machine Learning,OntoDM.owl
OntoDM_572839,LCL tree based HC algorithm for single path and mandatory leaf node prediction,,label,LCL tree based HC algorithm for single path and mandatory leaf node prediction,,,Machine Learning,OntoDM.owl
OntoDM_000101,soft language cost function constraint,,label,soft language cost function constraint,,,Machine Learning,OntoDM.owl
OntoDM_000015,clustering ensemble,,subClassOf,Nb98bebf3270747aeb852258052b1f4b5,,,Machine Learning,OntoDM.owl
N266a785084884e918e7e328b7c0bcb08,,,someValuesFrom,OntoDM_373964,tree based HC task with multiple label paths and full depth labeling,,Machine Learning,OntoDM.owl
objectProperty_3,has_information,,label,has_information,,,Machine Learning,OntoDM.owl
OntoDM_221045,LCPN DAG based HC algorithm for single path and mandatory leaf node prediction,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000111,,,subClassOf,Role,,,Machine Learning,OntoDM.owl
OntoDM_000031,dataset specification,,label,dataset specification,,,Machine Learning,OntoDM.owl
OntoDM_000237,soft evaluation constraint,,subClassOf,Nb26a4d56089d4274861480d3f0cf89eb,,,Machine Learning,OntoDM.owl
OntoDM_741560,is_representation_of,,inverseOf,has_representation,has_representation,,Machine Learning,OntoDM.owl
OntoDM_319168,LCL DAG based HC algorithm for multiple path prediction,,subClassOf,N789af255be9c497dbe68df5d552b5675,,,Machine Learning,OntoDM.owl
Nbe45f3db16b943c28a6b1e261c174549,,,onProperty,OBI_0000299,has_specified_output,,Machine Learning,OntoDM.owl
Nc6d5b00bc0e74f8f96807ed0317fb4b0,,,rest,nil,,,Machine Learning,OntoDM.owl
OntoDM_000129,generalization_role,,label,generalization_role,,,Machine Learning,OntoDM.owl
OntoDM_000122,combining function,Function that is used to combine other functions,comment,Function that is used to combine other functions,,,Machine Learning,OntoDM.owl
OntoDM_000027,output data specification,,disjointWith,OntoDM_000247,descriptive data specification,,Machine Learning,OntoDM.owl
Nee65cd580bad49c2bef82724ca5d9b8b,,,type,Restriction,,,Machine Learning,OntoDM.owl
Nd231f6c444944d51a22dcd11aa962925,,,type,Restriction,,,Machine Learning,OntoDM.owl
N95d638742a814bcfa01c1fee8d01e87c,,,someValuesFrom,OntoDM_835948,output structured data specification,,Machine Learning,OntoDM.owl
N30d58adf91294a75a92ea29277cb5c67,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_000086,feature_generation_process,,label,feature_generation_process,,,Machine Learning,OntoDM.owl
Nae26cc4c2c67470a937daf86853a4a6a,,,type,Class,,,Machine Learning,OntoDM.owl
N12fe26de72ed44a7bb45f790a98079d1,,,someValuesFrom,OntoDM_139240,scenario title,,Machine Learning,OntoDM.owl
OntoDM_000105,distance,,label,distance,,,Machine Learning,OntoDM.owl
OntoDM_000178,distance function,A distance function d for type T is a mapping from apirs of objects of type T to non negative reals. It has to satisfy 3 main properties,comment,A distance function d for type T is a mapping from apirs of objects of type T to non negative reals. It has to satisfy 3 main properties,,,Machine Learning,OntoDM.owl
N7b746b566aa54b14a1e3cf6d85530fbe,,,rest,nil,,,Machine Learning,OntoDM.owl
