Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
N8b42a2000426420eb1ef976b5db3c2cf,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_794067,feature-based time series prediction dataset,None,type,Class,None,None,Machine Learning,OntoDM.owl
N51876e5b86f246c1af524dfb9be0c152,None,None,rest,N9e84eef9d1e041e1b38ba9adf903d12c,None,None,Machine Learning,OntoDM.owl
N8813f36acf104242866d1713e648a450,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nb3c7549c307a450db57f8ce83b0777bd,None,None,onProperty,preceded_by,None,None,Machine Learning,OntoDM.owl
OntoDM_003932,predictive model for primitive output,None,subClassOf,N8a8d3913e9394269b2e47aa0099dd448,None,None,Machine Learning,OntoDM.owl
Ndd4f1f1230074d4798cb62bc56f6c2d1,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_318626,pattern set ensemble specification,None,IAO_0000115,Pattern set ensemble specification is a ensemble specification and denotes a type of generalization that is produced by a pattern set ensemble algorithm. This algorithm produces a collection of pattern sets at its output.,None,None,Machine Learning,OntoDM.owl
Na4e2700181904480a6cffa750b5c955c,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N495c0e6c1a6b4e23af69fe0cdc9c78d2,None,None,someValuesFrom,OntoDM_000255,cross validation sampling process,None,Machine Learning,OntoDM.owl
N9ef19b5befa846b198e7ec55bac44cc1,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N876cd32077de49ebac1b408bcee80da4,None,None,someValuesFrom,OntoDM_785336,structure based primitive output prediction task,None,Machine Learning,OntoDM.owl
Nc8c603578e6a4f629e3e4c5bc1cacace,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_931732,hirearchical classification task,None,type,Class,None,None,Machine Learning,OntoDM.owl
OBI_0000293,has_specified_input,None,domain,ProcessualEntity,None,None,Machine Learning,OntoDM.owl
Nb8f904feb84648efa884638c1dea71c0,None,None,someValuesFrom,OntoDM_000343,generalization,None,Machine Learning,OntoDM.owl
N1a1b8cd124364e80b5b023db7e5fe874,None,None,someValuesFrom,OntoDM_000144,DM-dataset,None,Machine Learning,OntoDM.owl
N8088c60369744fe296b7eb0aea6e4636,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_000004,probability distribution ensemble,None,IAO_0000115,A probability distribution ensemble is a realizable entity that is a concretization of a probability distribution ensemble specification and it is a specified output of a probability distribution estimation algorithm execution.,None,None,Machine Learning,OntoDM.owl
has_agent,None,None,type,ObjectProperty,None,None,Machine Learning,OntoDM.owl
OntoDM_815320,multi-target multi-class classification task,None,subClassOf,OntoDM_733255,multi-target classification task,None,Machine Learning,OntoDM.owl
OBI_0000299,has_specified_output,None,type,ObjectProperty,None,None,Machine Learning,OntoDM.owl
OntoDM_295724,structure-based predictive modeling algorithm for structured output,None,type,Class,None,None,Machine Learning,OntoDM.owl
Ncd6529a78b8946c5ab8ec4b12c461570,None,None,rest,N25d102763b924260bc2d1c24d6b2df22,None,None,Machine Learning,OntoDM.owl
OntoDM_917475,evaluation algorithm execution,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_341564,output tuple of primitives,None,label,output tuple of primitives,None,None,Machine Learning,OntoDM.owl
OntoDM_000182,None,None,subClassOf,N55674b8f39cd4321898a9f29e28e1504,None,None,Machine Learning,OntoDM.owl
N4662edabf0a54dc1940cceabdfd48902,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_754841,GC tree based HC algorithm for multiple path and mandatory leaf node prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_908131,output labeled graph,None,subClassOf,OntoDM_835948,output structured data specification,None,Machine Learning,OntoDM.owl
OntoDM_000052,mathematical function specification,None,subClassOf,OBI_0000658,None,None,Machine Learning,OntoDM.owl
OntoDM_919659,LPCN tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
N0e38749a822644279e4437f29f5884c3,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
N56ad020298084dd7811e185f20a2a264,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
IAO_0000300,None,None,subClassOf,IAO_0000030,None,None,Machine Learning,OntoDM.owl
OntoDM_837886,regression task,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000014,evaluation function specification,Evaluation functions measure the validity of generalizations on a given set of data.,subClassOf,OntoDM_000052,mathematical function specification,None,Machine Learning,OntoDM.owl
N538d51b530e444fa8c23aed57dce9a5a,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_349672,separate test set evaluation algorithm,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_462575,time-series predictive modelling algorithm,None,subClassOf,N0d0f7f96dfdf428dbe2c7ef618a22a3a,None,None,Machine Learning,OntoDM.owl
Nd470bba1d4ca4d12889ba76a2f716bc4,None,None,rest,N94012979ecf34778acdb4676afe2fb18,None,None,Machine Learning,OntoDM.owl
OntoDM_528443,LCL tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,subClassOf,OntoDM_388961,LCL tree based HC algorithm for multiple path prediction,None,Machine Learning,OntoDM.owl
OntoDM_319168,LCL DAG based HC algorithm for multiple path prediction,None,subClassOf,Ne3b6dc48082c487aa9f6c1e93edd8e55,None,None,Machine Learning,OntoDM.owl
Nf76fe980d7af479caa283e8dcd3408ff,None,None,onProperty,OBI_0000308,realizes,"Relation between a process and a function, where the unfolding of the 
process requires the execution of the function. Class level: P realizes F iff: 
given any p that instantiates P, there exists some f, t such that f instantiates
 F at t and p *realizes* f. Here, *realizes* is the primitive 
instance level relation [GOC:cjm]",Machine Learning,OntoDM.owl
OntoDM_000167,pattern set execution,None,disjointWith,OntoDM_000309,predictive model execution,None,Machine Learning,OntoDM.owl
OntoDM_721008,Random Forest,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_817028,multi-target predictive modelling algorithm,None,label,multi-target predictive modelling algorithm,None,None,Machine Learning,OntoDM.owl
Ndf3aae6514554e9aace9b09190acf426,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_000020,None,"A pattern P on type T is a boolean function on objects of type T, i.e has the signature p::T-->boolean.",disjointWith,OntoDM_000316,clustering,"A clustering C on a set of objects S of type T is a function from S to {1,...,k} where k is the number of clusters.",Machine Learning,OntoDM.owl
Ne13e6dfc65cb4198993c6e1176543166,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_000300,generalizations and data from data query,None,label,generalizations and data from data query,None,None,Machine Learning,OntoDM.owl
Ndc1cf593dc1a4ea6a9643988fd8a09dd,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N51b2f1d8a1b54f39afb2eb2b28e0c640,None,None,first,OntoDM_000050,ensemble of generalizations,None,Machine Learning,OntoDM.owl
N6d844d4a9d5e4fec8f97ab31ef39002d,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_000021,complex constraint,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000117,basic_data_mining_component_role,None,label,basic_data_mining_component_role,None,None,Machine Learning,OntoDM.owl
N981d43fb510543e19ebb2563a7590e16,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_000304,distance_representation,None,label,distance_representation,None,None,Machine Learning,OntoDM.owl
OntoDM_000173,language cost function,The language cost functions are used in language constraints concern the data part of generalizations. Most often they are related to the size/complexity of generalizations.,type,Class,None,None,Machine Learning,OntoDM.owl
Nda4c888c2d9b499580cd835d4ee73af1,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
N3ce18fe7505e42d795bcfcd04abb8d86,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
Ncc9f102204274f07a0519bc8d54428bf,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nac8e1f7775684a16abe4fade6b199610,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_221045,LCPN DAG based HC algorithm for single path and mandatory leaf node prediction,None,IAO_0000115,LCN DAG-based hierarchical classification algorithm for single path and mandatory leaf node prediction is a data mining algorithm that solves a DAG-based hierarchical classification task with single label paths and full depth labeling and as a result produces a hierarchical classification model using a local classifier per parent node (LCPN) approach.,None,None,Machine Learning,OntoDM.owl
OntoDM_548678,data mining task description,None,subClassOf,OntoDM_693227,description,None,Machine Learning,OntoDM.owl
OntoDM_583334,multi-target regression model,None,subClassOf,Nb01b5aff60e0438586c5fa557428a337,None,None,Machine Learning,OntoDM.owl
Naef9a8aacc174617af27c367d2863d6b,None,None,someValuesFrom,OntoDM_000130,parameter,None,Machine Learning,OntoDM.owl
OntoDM_510989,parameter setting,None,subClassOf,N04c933b11ef743da8c82255a59ed3aff,None,None,Machine Learning,OntoDM.owl
OntoDM_300937,GC tree based HC algorithm for single path prediction,None,disjointWith,OntoDM_694510,GC tree based HC algorithm for multiple path prediction,None,Machine Learning,OntoDM.owl
OntoDM_831808,feature-based predictive modeling algorithm for structured output ,None,subClassOf,N30b365d3fe404317ad281270d2a00dce,None,None,Machine Learning,OntoDM.owl
N4a3878e2049241b5a6de864441044f61,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N037776bc344b4864810848543622ffe2,None,None,someValuesFrom,IAO_0000096,None,None,Machine Learning,OntoDM.owl
OntoDM_000072,clustering algorithm,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_038162,data mining operator,None,subClassOf,N86222896e5b3432f84116a6fe6e8321f,None,None,Machine Learning,OntoDM.owl
OntoDM_794067,feature-based time series prediction dataset,None,subClassOf,OntoDM_666475,None,None,Machine Learning,OntoDM.owl
N257851ee59254523babaafba485011a8,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_636213,multi-target multi-class classification dataset,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_849533,labeled dataset with primitive output,None,subClassOf,OntoDM_372936,labeled dataset,None,Machine Learning,OntoDM.owl
OntoDM_942569,structure-based predictive model for primitive output,None,subClassOf,OntoDM_003932,predictive model for primitive output,None,Machine Learning,OntoDM.owl
Nf0856425953c4cb8bb3b25b295c6dc8e,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nbe487b85526e456f8e079804965ff874,None,None,onProperty,OBI_0000293,has_specified_input,None,Machine Learning,OntoDM.owl
OntoDM_495960,multi-target classification model,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_495960,multi-target classification model,None,IAO_0000115,"Multi-target classification model is a multi-target prediction model and denotes predictive models that are built on data having a tuple of boolean or discrete (set of output features) on the output part, and set of features (represented by a descriptive tuple of primitives) on the descriptive part.",None,None,Machine Learning,OntoDM.owl
precedes,None,None,type,ObjectProperty,None,None,Machine Learning,OntoDM.owl
OBI_0000297,is_concretized_as,"Is a relationship between a specifically dependent continuant and a generically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",label,is_concretized_as,None,None,Machine Learning,OntoDM.owl
Na05bf69a66ea4c45968a651c22798799,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_372936,labeled dataset,None,subClassOf,OntoDM_000031,dataset specification,None,Machine Learning,OntoDM.owl
ID,None,None,type,Datatype,None,None,Machine Learning,OntoDM.owl
N0933caca1f6e4ece8a4fad53109ce5f9,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
Nb87f2894f53643b8b2116836549c9971,None,None,someValuesFrom,OntoDM_000087,probability distribution estimation task,The task of estimating the joint probability distribution involves constructing a probability disctribution given  a set of data of a certain datatype.,Machine Learning,OntoDM.owl
N53b6055dc443402da43fb76280d6d14a,None,None,first,OntoDM_000050,ensemble of generalizations,None,Machine Learning,OntoDM.owl
N2ac55936737641d99f42ad15e72c668c,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_481568,multi-target multi-class classification model,None,subClassOf,OntoDM_495960,multi-target classification model,None,Machine Learning,OntoDM.owl
OntoDM.owl,None,None,priorVersion,0.2,None,None,Machine Learning,OntoDM.owl
OntoDM_491182,DAG based HC task,None,disjointWith,OntoDM_542264,tree based HC task,None,Machine Learning,OntoDM.owl
OntoDM_000014,evaluation function specification,Evaluation functions measure the validity of generalizations on a given set of data.,comment,Evaluation functions measure the validity of generalizations on a given set of data.,None,None,Machine Learning,OntoDM.owl
OBI_0000297,is_concretized_as,"Is a relationship between a specifically dependent continuant and a generically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",domain,IAO_0000033,directive information entity,None,Machine Learning,OntoDM.owl
