Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
AlkaliMetalSaltReagent,alkali metal salt reagent,"alkali metal salts usually are very water soluble. Some alkali metal salt are: potasium salt, sodium salt.",comment,"alkali metal salts usually are very water soluble. Some alkali metal salt are: potasium salt, sodium salt.",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
EnzymeReagent,enzyme reagent,None,IAO_0000118,"Biocatalysts
        Enzymes",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
N4d5ccbcaa813467e9b1e33f92015dbf0,None,None,onProperty,BCGO_0000183,has concentration,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
Scalpel,Scalpel,None,type,EquipmentOrSuppliesName,equipment or supplies name,"Equipment or supply name is a  textual entity. Equipment or supply name is the name of equipment or supply.

Example of usage:
Nalgene Cryogenic Tube, sterile, 1.2 ml. 
S1000 Thermal Cycler with 96-Deep Well Reaction Module.",Experimental workflow,SmartProtocols_doc_V4.0.owl
prism:publicationName,publication name,None,subClassOf,C42614,name,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
BufferB2,buffer B2,"Buffer B2 (Bacterial Lysis Buffer 2) consists of 3 M guanidine hydrochloride, 20% Tween 20. Buffer B2 is used in combination with Buffer B1, lysozyme or lysostaphin and Proteinase K for efficient lysis of bacteria prior to DNA purification using QIAGEN Genomic-tips.

Definition source:
https://www.qiagen.com/es/resources/faq?id=92b08ae8-b395-4961-b71b-b1e784c7c8ea&lang=en",subClassOf,LysisBuffer,lysis buffer,"A lysis buffer is a buffer solution used for the purpose of lysing cells for use in molecular biology experiments that analyze the compounds of the cells (e.g. western blot). Most lysis buffers contain salts (e.g. Tris-HCl or EDTA) to regulate the acidity and osmolarity of the lysate, while detergents (such as Triton X-100 or SDS) are added to break up membrane structures. In studies like DNA fingerprinting the lysis buffer is used for DNA isolation. Dish soap can be used in a pinch to break down the cell and nuclear membranes, allowing the DNA to be released.

Definition source: https://en.wikipedia.org/wiki/Lysis_buffer",Experimental workflow,SmartProtocols_doc_V4.0.owl
HomogenizedTissue,homogenized tissue,homogenized tissue is a tissue that is brought to a state such that all fractions of the tissue are equal in composition.,label,homogenized tissue,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
GeneAmpPCRBuffer,GeneAmp PCR Buffer,GeneAmp PCR Buffer is optimized for use with the enzyme AmpliTaq DNA Polymerase.,label,GeneAmp PCR Buffer,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
Repository,repository,a central location in which experimental protocols are stored and managed.,comment,a central location in which experimental protocols are stored and managed.,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
reagent2,None,None,type,CHEBI_33893,reagent,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
PhenacylBromideReagent,phenacyl bromide reagent,None,IAO_0000115,Phenacyl bromide reagent is a reagent that has formula C8H7BrO.,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
Primer,primer,"A primer is a short strand of nucleic acid that serves as a starting point for DNA or RNA synthesis.

Definition source: http://en.wikipedia.org/wiki/Primer_%28molecular_biology%29

Example of usage: Oligos used in PCR.",subClassOf,ERO_0001203,DNA oligonucleotide,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CHEBI_18111,ribosomal RNA,None,IAO_0000118,rRNA,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CytoplasmicExtractionBuffer,cytoplasmic extraction buffer,"The cytoplasmic extraction buffer is part of the Subcellular Protein Fractionation Kit for Tissues. This buffer causes selective membrane permeabilization, releasing soluble cytoplasmic contents.

Definition source:
https://www.thermofisher.com/es/en/home/life-science/protein-biology/protein-biology-learning-center/protein-biology-resource-library/protein-biology-application-notes/subcellular-protein-fractionation.html",label,cytoplasmic extraction buffer,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
PrimerName,primer name,"Primer name is a  textual entity. Primer name is the name of a primer.

Example of usage: CII-fw, CII-rv.",IAO_0000112,"CII-fw, CII-rv.",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
SIO_000070,measurement value,None,subClassOf,IAO_0000030,information content entity,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
C12801,tissue,None,type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
GeneSpecificPrimer,gene-specific primer,A gene-specific primer is a short strand of nucleic acid that hybridizes only to sequences exactly complementary to the primer sequence.,type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
PhysicalDisruptionEquipmentAndSupplies,physical disruption equipment and supplies,"Equipment used for cell disruption methods. 

Some examples: mortar and pestle; handheld device (for example, Dounce and Potter-Elvehjem homogenizers), motorized devices (for example, blenders).",comment,"Equipment used for cell disruption methods. 

Some examples: mortar and pestle; handheld device (for example, Dounce and Potter-Elvehjem homogenizers), motorized devices (for example, blenders).",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CHEBI_62946,ammonium sulfate,None,type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
SoftwareName,software name,"Software name is a textual entity. Software name is the name of a software.

Example of usage: LightCycler 480 Software.",comment,"Software name is a textual entity. Software name is the name of a software.

Example of usage: LightCycler 480 Software.",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
OBI_0001051,DNA extract,None,subClassOf,ProcessedDNA,processed DNA,Is a DNA that suffers changes during a laboratory procedure.,Experimental workflow,SmartProtocols_doc_V4.0.owl
Homogenizer,homogenizer,"A homogenizer is a equipment of laboratory used for the homogenization of various types of material, such as tissue, plant, food, soil, and many others. Many different models have been developed using various physical technologies for disruption.

Definition source: https://en.wikipedia.org/wiki/Homogenizer",type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CHEBI_53515,pluronic P-123,None,subClassOf,CHEBI_53514,pluronic,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
C12801,tissue,None,IAO_0000119,CDISC,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CHEBI_4705,double-stranded DNA,None,type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
D004864,equipment and supplies,None,subClassOf,Nee710f7d6e504c5f84c91fc967b46ab2,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
Na3e5e3874676480691860fe32748ce33,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CL_0002319,neural cell,None,IAO_0000115,A cell that is part of the nervous system.,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CHEBI_53514,pluronic,None,type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
ERO_0000630,nucleic acid reagent,None,type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
AgaroseGelElectrophoresisProtocol,agarose gel electrophoresis protocol,"Agarose Gel Electrophoresis Protocol is a subclass of laboratory protocol. Agarose Gel Electrophoresis Protocol is a step by step description of a procedure used to separate DNA or RNA molecules by size, achieved by moving negatively charged nucleic acid molecules through an agarose matrix with an electric field.",label,agarose gel electrophoresis protocol,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
N71a1d3171d904ce28f1c6dd7ae9bd3fb,None,None,someValuesFrom,RecipeList,recipe list,"recipe list is a data set of the names or identifiers of the recipes, that are part of materials section of a protocol.",Experimental workflow,SmartProtocols_doc_V4.0.owl
UBERON_0002106,spleen,None,IAO_0000115,the organ that functions to filter blood and to store red corpuscles and platelets,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
NEBPlusMNase,nuclear extraction buffer plus MNase,"The nuclear extraction buffer plus MNase is part of the Subcellular Protein Fractionation Kit for Tissues. Nuclear extraction buffer with micrococcal nuclease releases chromatin-bound nuclear proteins.

Definition source: https://www.thermofisher.com/es/en/home/life-science/protein-biology/protein-biology-learning-center/protein-biology-resource-library/protein-biology-application-notes/subcellular-protein-fractionation.html",IAO_0000119,subcellular-protein-fractionation.html,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
OBI_0100026,organism,None,disjointWith,Primer,primer,"A primer is a short strand of nucleic acid that serves as a starting point for DNA or RNA synthesis.

Definition source: http://en.wikipedia.org/wiki/Primer_%28molecular_biology%29

Example of usage: Oligos used in PCR.",Experimental workflow,SmartProtocols_doc_V4.0.owl
OBI_0000304,is manufactured by,None,IAO_0000118,has_manufacturer,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
ERO_0000630,nucleic acid reagent,None,IAO_0000115,"Reagent that is a polymer comprised of nucleotides, each of which consists of three components: a nitrogenous heterocyclic base, which is either a purine or a pyrimidine; a pentose sugar; and a phosphate group.",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
Entity,entity,None,label,entity,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
OBI_0000671,sample from organism,None,subClassOf,N7271b37847b34daaab164f671b302fcf,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
N3e1fa964d3514352833024226aa65d80,None,None,someValuesFrom,Class_122,caution,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CHEBI_17992,sucrose,None,type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
KitName,kit name,"Kit name is a  textual entity. Kit name is the name of a kit.

Example of usage: Spectrum Plant Total RNA Kit, sufficient for 50 purifications.",IAO_0000115,Kit name is a  textual entity. Kit name is the name of a kit.,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
Kit,kit,"A set of chemical substances, articles or equipment needed for a specific purpose.

Example of usage:
Universal Linker Kit, laboratory kit that allows customization of protein microarrays.",comment,"A set of chemical substances, articles or equipment needed for a specific purpose.

Example of usage:
Universal Linker Kit, laboratory kit that allows customization of protein microarrays.",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
OBI_0001100,microcentrifuge,None,IAO_0000115,"A type of centrifuge that is designed for small tubes (0.2 ml to 2.0 ml), has a compact design, and has a small footprint.",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
BTO_0000007,HEK-293 cell,None,IAO_0000118,"A293 cell
HEK cell
293 cell
A-293 cell
HEK293 cell
human embryonic kidney cell
human embryonal kidney cell",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
OBI_0000747,material sample,None,type,Class,None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
AuthorName,author name,"Author name is a textual entity. Author name is the name of a person or institution.  If is applicable, the author name should include the first name and last name.

Example of usage: Olga Giraldo",IAO_0000115,"Author name is a textual entity. Author name is the name of a person or institution.  If is applicable, the author name should include the first name and last name.",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
TRIZol,None,None,part_of,reagentList1,reagent list 1,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
CHEBI_9750,Triton X-100,None,IAO_0000118,"Poly(oxyethylene)-p-tert-octylphenyl ether
        Polyethylene glycol mono(p-(1,1,3,3-tetramethylbutyl)phenyl) ether
        octoxinolum
        Peg (p-(1,1,3,3-tetramethylbutyl)phenyl) ether
        Peg 4-isooctylphenyl ether
        Polyoxyethylene mono(octylphenyl) ether alpha-(4-(1,1,3,3-Tetramethylbutyl)phenyl)-omega-hydroxypoly(oxy-1,2-ethanediyl)
        (C2H4O)nC14H22O
        4-tert-Octylphenyl peg ether
        Polyethylene glycol mono(p-tert-octylphenyl) ether
        Peg 4-tert-octylphenyl ether
        Polyoxyethylene 4-(1,1,3,3-tetramethylbutyl)phenyl ether
        4-(1,1,3,3-Tetramethylbutyl)phenyl hydroxypoly(oxyethylene)
        octoxinol
        Octoxynol 9
        Triton X - 100
        triton X-100
        triton X - 100
        triton x-100
        triton x - 100
        Triton-X 100
        triton-X 100",None,None,Experimental workflow,SmartProtocols_doc_V4.0.owl
